REPORT_ID | CAUSE_IDENTIFIER | OPERATOR_CODE | OPERATOR_NAME | INCIDENT_ADDRESS | INCIDENT_CITY | INCIDENT_COUNTY | INCIDENT_STATE | ZIP_CODE | INCIDENT_DATE | DETECTION_TIME | ORIGIN_LEAK | ORIGIN_LEAK_OTHER |Fatalities Count|Injuries count| EMPLOYEE_FATALITIES | EMPLOYEE_INJURIES | NON_EMPLOYEE_FATALITIES | NON_EMPLOYEE_INJURIES | GAS_IGNITED | EXPLOSION_OCCURED | SECONDARY_EXPLOSIONS_FIRE | DISTANCE_SEWER_STORM_CONT | DISTANCE_SEWER_STORM_IMPA | DISTANCE_SEWER_OTHER_CONT | DISTANCE_SEWER_OTHER_IMPA | DISTANCE_WATER_CONTR | DISTANCE_WATER_IMPAIRED | LOCATION_LEAK | LOCATION_LEAK_OTHER | COVER_DEPTH | SOIL_INFORMATION | SOIL_TEMPERATURE | REPORTED_BY | REPORTED_BY_OTHER | MATERIAL_LEAKED_D | MATERIAL_LEAKED_D_OTHER | LOCATION_CORROSION | DESCRIPTION_CORROSION | CAUSE_CORROSION | CAUSE_CORROSION_OTHER | PH_SOIL | SOIL_RESISTIVITY | SOIL_TEST_YEAR | PIPE_SOIL_POTENTIAL_1 | PIPE_SOIL_POTENTIAL_2 | CAUSE_LEAK | CAUSE_LEAK_OTHER 
1750383|DAMAGE BY OUTSIDE FORCES            |18112|SAN DIEGO GAS & ELECTRIC                          |                                        |SAN DIEGO                |SAN DIEGO                |CA|0|19831128|957|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |24|ROCK|60|AGENCY CAUSING DAMAGE|          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1820940|DAMAGE BY OUTSIDE FORCES            |15007|PACIFIC GAS & ELECTRIC CO                         |2196 BIG RANCH RD.                      |NAPA                     |NAPA                     |CA|94558|19831129|1813|OTHER                 |                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |0|OTHER                |FIRE DEPT.|OTHER       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |                         
1700681|CONSTRUCTION DEFECT/MATERIAL FAILURE|2392|CITIZENS GAS & COKE UTILITY                       |                                        |INDIANAPOLIS             |MARION                   |IN|46202|19831130|130|OTHER                 |INSTALL                  |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |0|POLICE               |          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1781291|DAMAGE BY OUTSIDE FORCES            |15007|PACIFIC GAS & ELECTRIC CO                         |                                        |STOCKTON                 |SAN JOAQUIN              |CA|95206|19831130|1250|OTHER                 |                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|NO DATA               |                         |0|    |0|OTHER                |          |OTHER       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |                         
1790206|DAMAGE BY OUTSIDE FORCES            |13750|NORTHERN NATURAL GAS CO                           |                                        |WIDE FIELD               |EL PASO                  |CO|80911|19831130|1310|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|YES|YES|NO |0|0|0|0|0|0|BELOW GROUND          |                         |28|    |30|OTHER                |          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1791056|DAMAGE BY OUTSIDE FORCES            |3170|THE DAYTON POWER AND LIGHT COM                    |                                        |DAYTON                   |MONTGOMERY               |OH|45459|19831130|1400|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |30|    |60|OPERATOR PERSONNEL   |          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT OPERATED BY OR FOR OPERATOR |                         
1791159|DAMAGE BY OUTSIDE FORCES            |18484|SOUTHERN CALIFORNIA GAS CO                        |                                        |POMONA                   |LOS ANGELES              |CA|91768|19831130|1408|OTHER                 |                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|ABOVE GROUND          |                         |0|    |0|OTHER                |          |OTHER       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |                         
1810924|DAMAGE BY OUTSIDE FORCES            |2600|COLUMBIA GAS OF PENNSYLVANIA                      |ALLISON PLAN-CHARTIERS TOWNSHIP         |NONE GIVEN               |WASHINGTON               |PA|15301|19831130|1620|OTHER                 |DIG-IN                   |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |0|SOIL|70|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1740388|DAMAGE BY OUTSIDE FORCES            |12408|MICHIGAN CONSOLIDATED GAS CO                      |                                        |OSCODA                   |IOSCO                    |MI|48750|19831201|900|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW OTHER PAVED AREA|                         |0|    |0|AGENCY CAUSING DAMAGE|          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|OTHER                                           |                         
1771156|DAMAGE BY OUTSIDE FORCES            |2748|CONSUMERS POWER CO                                |                                        |JACKSON                  |JACKSON                  |MI|49203|19831202|1155|OTHER                 |                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |60|    |50|OTHER                |          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EARTH MOVEMENT                        |                         
1710452|DAMAGE BY OUTSIDE FORCES            |2608|COLUMBIA GAS OF WEST VIRGINIA INC                 |                                        |WHEELING                 |OHIO                     |WV|26003|19831203|250|OTHER                 |OUTSIDE                  |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW ROAD (UNPAVED)  |                         |30|SOIL|60|AGENCY CAUSING DAMAGE|          |PLASTIC     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1730362|OTHER                               |2748|CONSUMERS POWER CO                                |                                        |WATERFORD                |OAKLAND                  |MI|48095|19831203|800|OTHER                 |                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |                         |24|SOIL|40|OPERATOR PERSONNEL   |          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1740180|CONSTRUCTION DEFECT/MATERIAL FAILURE|12342|MEMPHIS LIGHT GAS & WATER DIVISION                |                                        |MEMPHIS                  |SHELBY                   |TN|38112|19831203|856|OTHER                 |INSTALL                  |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |36|SOIL|60|CUSTOMER             |          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1750592|DAMAGE BY OUTSIDE FORCES            |603|ARKANSAS LOUISIANA GAS CO (ARKLA)                 |                                        |SHREVEPORT               |BOSSIER                  |LA|71103|19831203|1004|OTHER                 |                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |36|SOIL|60|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1840484|DAMAGE BY OUTSIDE FORCES            |12433|MICHCON                                           |(4184) 4188 DREXEL                      |DETROIT                  |WAYNE                    |MI|48215|19831203|2340|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|WITHIN BUILDING       |                         |0|    |   |OTHER                |FIRE DEPT |OTHER       |SOLDER                   |NO DATA   |NO DATA          |             |                         |             |       |    |             |             |OTHER                                           |HOSE FIRE                
1840736|DAMAGE BY OUTSIDE FORCES            |15329|PEOPLES GAS LIGHT AND COKE CO                     |INTERSECTION OF OAK & CAMBRIDGE         |CHICAGO                  |COOK                     |IL|60610|19831203|2344|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW ROAD (PAVED)    |PAVED                    |36|SOIL|50|OPERATOR PERSONNEL   |          |DUCTILE IRON|                         |NO DATA   |NO DATA          |             |                         |             |       |    |             |             |DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1780287|DAMAGE BY OUTSIDE FORCES            |6190|GAS SERVICE CO, THE                               |                                        |KANSAS CITY              |JACKSON                  |MO|64130|19831204|1200|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|NO |NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |48|    |55|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1780858|OTHER                               |22182|WASHINGTON GAS LIGHT COMPANY                      |                                        |WASHINGTON D C           |DIST OF COLUMBIA         |DC|20002|19831204|1227|OTHER                 |                         |0|0|0|0|0|0|   |NO |NO |0|0|0|0|0|0|WITHIN BUILDING       |                         |0|    |0|OTHER                |          |OTHER       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1710606|OTHER                               |11680|LONE STAR GAS CO                                  |                                        |IRVING                   |DALLAS                   |TX|76050|19831205|317|OTHER                 |                         |0|2|0|0|0|2|YES|YES|NO |0|0|0|0|0|0|NO DATA               |                         |0|    |0|PUBLIC               |          |NO DATA     |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
1720132|DAMAGE BY OUTSIDE FORCES            |4060|THE EAST OHIO GAS COMPANY                         |                                        |BAINBRIDGE               |GEAUGA                   |OH|44022|19831205|445|BASE MATERIAL FRACTURE|                         |0|0|0|0|0|0|YES|NO |YES|0|0|0|0|0|0|BELOW GROUND          |                         |18|SOIL|0|AGENCY CAUSING DAMAGE|          |STEEL       |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|DAMAGE BY EQUIPMENT BY OUTSIDE PARTY            |                         
1720553|CONSTRUCTION DEFECT/MATERIAL FAILURE|13780|NORTHERN STATES POWER CO                          |                                        |ST PAUL                  |RAMSEY                   |MN|55104|19831205|612|OTHER                 |                         |0|0|0|0|0|0|YES|NO |NO |0|0|0|0|0|0|BELOW GROUND          |                         |36|SOIL|0|CUSTOMER             |          |CAST IRON   |                         |NO DATA   |NO DATA          |NO DATA      |                         |0|0|0|0|0|NO DATA                                         |                         
